period,nerc.region,demand.mwh,SO2
2022-08-08T04,RFC,218408,0
2022-08-08T05,RFC,209572,0
2022-08-08T06,RFC,200884,0
2022-08-08T07,RFC,193930,0
2022-08-08T08,RFC,190194,0
2022-08-08T09,RFC,190286,0
2022-08-08T10,RFC,195942,0
2022-08-08T11,RFC,204862,0.184
2022-08-08T12,RFC,216384,0.275
2022-08-08T13,RFC,227080,0.276
2022-08-08T14,RFC,235850,0.295
2022-08-08T15,RFC,248344,0.313
2022-08-08T16,RFC,260524,0.294
2022-08-08T17,RFC,271506,0.288
2022-08-08T18,RFC,281490,0.286
2022-08-08T19,RFC,287088,0.287
2022-08-08T20,RFC,288424,0.288
2022-08-08T21,RFC,288064,0.289
2022-08-08T22,RFC,287392,0.285
2022-08-08T23,RFC,284654,0.285
2022-08-09T00,RFC,276202,0.285
2022-08-09T01,RFC,266170,0.151
2022-08-09T02,RFC,255054,0
2022-08-09T03,RFC,238866,0
2022-08-09T04,RFC,225708,0
2022-08-09T05,RFC,215840,0
2022-08-09T06,RFC,207078,0
2022-08-09T07,RFC,199404,0
2022-08-09T08,RFC,194274,0
2022-08-09T09,RFC,192982,0
2022-08-09T10,RFC,196820,0.004
2022-08-09T11,RFC,204896,0.002
2022-08-09T12,RFC,215298,0.212
2022-08-09T13,RFC,225698,0.28
2022-08-09T14,RFC,235584,0.28
2022-08-09T15,RFC,246378,0.28
2022-08-09T16,RFC,256472,0.281
2022-08-09T17,RFC,266222,0.282
2022-08-09T18,RFC,274630,0.284
2022-08-09T19,RFC,279566,0.256
2022-08-09T20,RFC,281362,0.001
2022-08-09T21,RFC,283084,0
2022-08-09T22,RFC,282824,0
2022-08-09T23,RFC,275924,0
2022-08-10T00,RFC,266254,0
2022-08-10T01,RFC,257260,0
2022-08-10T02,RFC,245670,0
2022-08-10T03,RFC,231376,0
2022-08-10T04,RFC,219122,0
2022-08-10T05,RFC,207486,0
2022-08-10T06,RFC,197638,0
2022-08-10T07,RFC,190396,0
2022-08-10T08,RFC,185740,0
2022-08-10T09,RFC,184962,0
2022-08-10T10,RFC,189082,0
2022-08-10T11,RFC,196160,0
2022-08-10T12,RFC,203158,0
2022-08-10T13,RFC,212272,0
2022-08-10T14,RFC,220270,0
2022-08-10T15,RFC,227498,0
2022-08-10T16,RFC,237736,0
2022-08-10T17,RFC,248176,0
2022-08-10T18,RFC,255772,0
2022-08-10T19,RFC,260674,0
2022-08-10T20,RFC,263182,0
2022-08-10T21,RFC,263412,0
2022-08-10T22,RFC,260498,0
2022-08-10T23,RFC,254990,0
2022-08-11T00,RFC,246136,0
2022-08-11T01,RFC,237654,0
2022-08-11T02,RFC,227862,0
2022-08-11T03,RFC,213962,0
2022-08-11T04,RFC,203412,0
2022-08-11T05,RFC,195004,0
2022-08-11T06,RFC,185856,0
2022-08-11T07,RFC,179180,0
2022-08-11T08,RFC,175406,0
2022-08-11T09,RFC,175240,0
2022-08-11T10,RFC,180304,0
2022-08-11T11,RFC,188924,0
2022-08-11T12,RFC,196180,0
2022-08-11T13,RFC,202280,0
2022-08-11T14,RFC,206430,0
2022-08-11T15,RFC,214154,0
2022-08-11T16,RFC,222160,0
2022-08-11T17,RFC,230330,0
2022-08-11T18,RFC,238276,0
2022-08-11T19,RFC,244222,0
2022-08-11T20,RFC,248810,0
2022-08-11T21,RFC,252592,0
2022-08-11T22,RFC,254300,0
2022-08-11T23,RFC,249828,0
2022-08-12T00,RFC,239524,0
2022-08-12T01,RFC,229564,0
2022-08-12T02,RFC,219694,0
2022-08-12T03,RFC,207450,0
2022-08-12T04,RFC,196694,0
2022-08-12T05,RFC,184692,0
2022-08-12T06,RFC,175374,0
2022-08-12T07,RFC,168894,0
2022-08-12T08,RFC,164740,0
2022-08-12T09,RFC,164240,0
2022-08-12T10,RFC,168020,0
2022-08-12T11,RFC,174502,0
2022-08-12T12,RFC,181392,0
2022-08-12T13,RFC,185726,0
2022-08-12T14,RFC,190778,0
2022-08-12T15,RFC,197166,0
2022-08-12T16,RFC,203652,0
2022-08-12T17,RFC,210556,0
2022-08-12T18,RFC,216604,0
2022-08-12T19,RFC,221196,0
2022-08-12T20,RFC,225428,0
2022-08-12T21,RFC,228850,0
2022-08-12T22,RFC,229344,0
2022-08-12T23,RFC,224226,0
2022-08-13T00,RFC,214192,0
2022-08-13T01,RFC,203888,0
2022-08-13T02,RFC,195262,0
2022-08-13T03,RFC,183586,0
2022-08-13T04,RFC,173350,0
2022-08-13T05,RFC,162558,0
2022-08-13T06,RFC,154104,0
2022-08-13T07,RFC,150158,0
2022-08-13T08,RFC,146260,0
2022-08-13T09,RFC,144956,0
2022-08-13T10,RFC,145502,0
2022-08-13T11,RFC,146700,0
2022-08-13T12,RFC,149980,0
2022-08-13T13,RFC,155828,0
2022-08-13T14,RFC,160626,0
2022-08-13T15,RFC,167436,0
2022-08-13T16,RFC,174148,0
2022-08-13T17,RFC,179404,0
2022-08-13T18,RFC,184258,0
2022-08-13T19,RFC,189286,0
2022-08-13T20,RFC,194904,0
2022-08-13T21,RFC,200548,0
2022-08-13T22,RFC,203796,0
2022-08-13T23,RFC,201996,0
2022-08-14T00,RFC,194862,0
2022-08-14T01,RFC,189644,0
2022-08-14T02,RFC,183736,0
2022-08-14T03,RFC,174898,0
2022-08-14T04,RFC,165520,0
2022-08-14T05,RFC,158320,0
2022-08-14T06,RFC,152908,0
2022-08-14T07,RFC,149724,0
2022-08-14T08,RFC,146552,0
2022-08-14T09,RFC,144580,0
2022-08-14T10,RFC,144658,0
2022-08-14T11,RFC,145596,0
2022-08-14T12,RFC,148604,0
2022-08-14T13,RFC,155528,0
2022-08-14T14,RFC,161756,0
2022-08-14T15,RFC,165704,0
2022-08-14T16,RFC,173180,0
2022-08-14T17,RFC,180208,0
2022-08-14T18,RFC,185676,0
2022-08-14T19,RFC,189968,0
2022-08-14T20,RFC,192852,0
2022-08-14T21,RFC,195448,0
2022-08-14T22,RFC,197510,0
2022-08-14T23,RFC,195778,0
2022-08-15T00,RFC,192164,0
2022-08-15T01,RFC,189986,0
2022-08-15T02,RFC,184892,0
2022-08-15T03,RFC,175246,0
2022-08-15T04,RFC,167544,0
2022-08-15T05,RFC,163002,0
2022-08-15T06,RFC,158762,0
2022-08-15T07,RFC,154678,0
2022-08-15T08,RFC,152778,0
2022-08-15T09,RFC,154148,0
2022-08-15T10,RFC,159338,0
2022-08-15T11,RFC,168654,0
2022-08-15T12,RFC,176816,0
2022-08-15T13,RFC,180862,0
2022-08-15T14,RFC,184990,0
2022-08-15T15,RFC,191546,0
2022-08-15T16,RFC,198494,0
2022-08-15T17,RFC,205476,0
2022-08-15T18,RFC,211432,0
2022-08-15T19,RFC,214928,0
2022-08-15T20,RFC,217120,0
2022-08-15T21,RFC,219132,0
2022-08-15T22,RFC,219472,0
2022-08-15T23,RFC,215508,0
2022-08-16T00,RFC,208610,0
2022-08-16T01,RFC,203690,0
2022-08-16T02,RFC,196424,0
2022-08-16T03,RFC,186324,0
2022-08-16T04,RFC,178134,0
2022-08-16T05,RFC,169164,0
2022-08-16T06,RFC,162044,0
2022-08-16T07,RFC,156794,0
2022-08-16T08,RFC,153928,0
2022-08-16T09,RFC,154454,0
2022-08-16T10,RFC,159704,0
2022-08-16T11,RFC,169004,0
2022-08-16T12,RFC,176470,0
2022-08-16T13,RFC,180752,0
2022-08-16T14,RFC,186144,0
2022-08-16T15,RFC,191472,0
2022-08-16T16,RFC,197878,0
2022-08-16T17,RFC,204238,0
2022-08-16T18,RFC,211620,0
2022-08-16T19,RFC,217144,0
2022-08-16T20,RFC,221192,0
2022-08-16T21,RFC,225092,0
2022-08-16T22,RFC,227382,0
2022-08-16T23,RFC,223742,0
2022-08-17T00,RFC,215666,0
2022-08-17T01,RFC,209114,0
2022-08-17T02,RFC,201208,0
2022-08-17T03,RFC,190782,0
2022-08-17T04,RFC,180536,0
2022-08-17T05,RFC,170590,0
2022-08-17T06,RFC,162632,0
2022-08-17T07,RFC,157542,0
2022-08-17T08,RFC,154800,0
2022-08-17T09,RFC,155026,0
2022-08-17T10,RFC,160248,0
2022-08-17T11,RFC,168762,0
2022-08-17T12,RFC,176394,0
2022-08-17T13,RFC,180520,0
2022-08-17T14,RFC,185450,0
2022-08-17T15,RFC,192996,0
2022-08-17T16,RFC,201156,0
2022-08-17T17,RFC,208998,0
2022-08-17T18,RFC,215716,0
2022-08-17T19,RFC,201822,0
2022-08-17T20,RFC,222982,0
2022-08-17T21,RFC,226494,0
2022-08-17T22,RFC,227166,0
2022-08-17T23,RFC,223830,0
2022-08-18T00,RFC,215864,0
2022-08-18T01,RFC,209632,0
2022-08-18T02,RFC,201386,0
2022-08-18T03,RFC,190080,0
2022-08-18T04,RFC,179834,0
2022-08-18T05,RFC,169188,0
2022-08-18T06,RFC,160816,0
2022-08-18T07,RFC,155344,0
2022-08-18T08,RFC,152150,0
2022-08-18T09,RFC,152122,0
2022-08-18T10,RFC,157296,0
2022-08-18T11,RFC,166132,0
2022-08-18T12,RFC,173762,0
2022-08-18T13,RFC,177694,0
2022-08-18T14,RFC,183496,0
2022-08-18T15,RFC,192638,0
2022-08-18T16,RFC,201350,0
2022-08-18T17,RFC,211302,0
2022-08-18T18,RFC,221492,0
2022-08-18T19,RFC,229782,0
2022-08-18T20,RFC,236050,0
2022-08-18T21,RFC,240552,0
2022-08-18T22,RFC,242230,0
2022-08-18T23,RFC,239052,0
2022-08-19T00,RFC,230586,0
2022-08-19T01,RFC,221850,0
2022-08-19T02,RFC,211742,0
2022-08-19T03,RFC,197628,0
2022-08-19T04,RFC,185846,0
2022-08-19T05,RFC,175062,0
2022-08-19T06,RFC,166044,0
2022-08-19T07,RFC,160476,0
2022-08-19T08,RFC,157278,0
2022-08-19T09,RFC,157116,0
2022-08-19T10,RFC,161892,0
2022-08-19T11,RFC,169246,0
2022-08-19T12,RFC,176794,0
2022-08-19T13,RFC,185908,0
2022-08-19T14,RFC,194854,0
2022-08-19T15,RFC,205182,0
2022-08-19T16,RFC,217350,0
2022-08-19T17,RFC,228764,0
2022-08-19T18,RFC,239458,0
2022-08-19T19,RFC,247000,0
2022-08-19T20,RFC,251658,0
2022-08-19T21,RFC,254618,0
2022-08-19T22,RFC,253814,0
2022-08-19T23,RFC,246612,0
2022-08-20T00,RFC,235692,0
2022-08-20T01,RFC,226966,0
2022-08-20T02,RFC,217648,0
2022-08-20T03,RFC,204936,0
2022-08-20T04,RFC,193294,0
2022-08-20T05,RFC,183958,0
2022-08-20T06,RFC,174714,0
2022-08-20T07,RFC,168212,0
2022-08-20T08,RFC,163408,0
2022-08-20T09,RFC,160516,0
2022-08-20T10,RFC,160038,0
2022-08-20T11,RFC,161918,0
2022-08-20T12,RFC,166602,0
2022-08-20T13,RFC,177006,0
2022-08-20T14,RFC,186274,0
2022-08-20T15,RFC,197182,0
2022-08-20T16,RFC,208678,0
2022-08-20T17,RFC,218964,0
2022-08-20T18,RFC,226350,0
2022-08-20T19,RFC,232052,0
2022-08-20T20,RFC,235602,0
2022-08-20T21,RFC,237976,0
2022-08-20T22,RFC,237576,0
2022-08-20T23,RFC,231550,0
2022-08-21T00,RFC,222172,0
2022-08-21T01,RFC,215500,0
2022-08-21T02,RFC,206686,0
2022-08-21T03,RFC,195186,0
2022-08-21T04,RFC,185042,0
2022-08-21T05,RFC,175578,0
2022-08-21T06,RFC,168324,0
2022-08-21T07,RFC,162470,0
2022-08-21T08,RFC,157994,0
2022-08-21T09,RFC,155788,0
2022-08-21T10,RFC,155298,0
2022-08-21T11,RFC,156740,0
2022-08-21T12,RFC,160170,0
2022-08-21T13,RFC,168418,0
2022-08-21T14,RFC,176936,0
2022-08-21T15,RFC,183942,0
2022-08-21T16,RFC,191590,0
2022-08-21T17,RFC,198898,0
2022-08-21T18,RFC,204504,0
2022-08-21T19,RFC,209134,0
2022-08-21T20,RFC,212754,0
2022-08-21T21,RFC,216640,0
2022-08-21T22,RFC,218272,0
2022-08-21T23,RFC,216130,0
2022-08-22T00,RFC,212022,0
2022-08-22T01,RFC,208384,0
2022-08-22T02,RFC,201720,0
2022-08-22T03,RFC,192738,0
2022-08-22T04,RFC,184170,0
2022-08-22T05,RFC,177174,0
2022-08-22T06,RFC,170112,0
2022-08-22T07,RFC,165368,0
2022-08-22T08,RFC,163440,0
2022-08-22T09,RFC,164932,0
2022-08-22T10,RFC,172136,0
2022-08-22T11,RFC,183016,0
2022-08-22T12,RFC,190930,0
2022-08-22T13,RFC,195014,0
2022-08-22T14,RFC,199800,0
2022-08-22T15,RFC,205864,0
2022-08-22T16,RFC,213300,0
2022-08-22T17,RFC,221218,0
2022-08-22T18,RFC,228838,0
2022-08-22T19,RFC,234950,0
2022-08-22T20,RFC,239780,0
2022-08-22T21,RFC,244032,0
2022-08-22T22,RFC,244586,0
2022-08-22T23,RFC,239516,0
2022-08-23T00,RFC,231478,0
2022-08-23T01,RFC,224048,0
2022-08-23T02,RFC,214386,0
2022-08-23T03,RFC,202158,0
2022-08-23T04,RFC,191472,0
2022-08-23T05,RFC,180402,0
2022-08-23T06,RFC,172008,0
2022-08-23T07,RFC,166036,0
2022-08-23T08,RFC,162264,0
2022-08-23T09,RFC,162752,0
2022-08-23T10,RFC,168210,0
2022-08-23T11,RFC,178168,0
2022-08-23T12,RFC,185662,0
2022-08-23T13,RFC,192198,0
2022-08-23T14,RFC,198270,0
2022-08-23T15,RFC,205984,0
2022-08-23T16,RFC,216550,0
2022-08-23T17,RFC,226326,0
2022-08-23T18,RFC,234900,0
2022-08-23T19,RFC,241752,0
2022-08-23T20,RFC,246860,0
2022-08-23T21,RFC,251578,0
2022-08-23T22,RFC,253830,0
2022-08-23T23,RFC,249016,0
2022-08-24T00,RFC,238708,0
2022-08-24T01,RFC,230042,0
2022-08-24T02,RFC,218326,0
2022-08-24T03,RFC,203352,0
2022-08-24T04,RFC,191510,0
2022-08-24T05,RFC,181544,0
2022-08-24T06,RFC,172340,0
2022-08-24T07,RFC,165590,0
2022-08-24T08,RFC,161882,0
2022-08-24T09,RFC,161934,0
2022-08-24T10,RFC,166860,0
2022-08-24T11,RFC,176708,0
2022-08-24T12,RFC,184152,0
2022-08-24T13,RFC,192472,0
2022-08-24T14,RFC,199530,0
2022-08-24T15,RFC,207742,0
2022-08-24T16,RFC,219432,0
2022-08-24T17,RFC,230332,0
2022-08-24T18,RFC,240694,0
2022-08-24T19,RFC,248168,0
2022-08-24T20,RFC,254794,0
2022-08-24T21,RFC,259882,0
2022-08-24T22,RFC,261422,0
2022-08-24T23,RFC,256842,0
2022-08-25T00,RFC,245848,0
2022-08-25T01,RFC,236604,0
2022-08-25T02,RFC,223424,0
2022-08-25T03,RFC,207038,0
2022-08-25T04,RFC,195134,0
2022-08-25T05,RFC,184990,0
2022-08-25T06,RFC,174730,0
2022-08-25T07,RFC,167852,0
2022-08-25T08,RFC,163932,0
2022-08-25T09,RFC,163526,0
2022-08-25T10,RFC,169344,0
2022-08-25T11,RFC,179164,0.007
2022-08-25T12,RFC,188026,0.258
2022-08-25T13,RFC,194058,0.323
2022-08-25T14,RFC,199768,0.322
2022-08-25T15,RFC,210676,0.046
2022-08-25T16,RFC,223384,0.005
2022-08-25T17,RFC,235136,0
2022-08-25T18,RFC,245504,0
2022-08-25T19,RFC,252866,0
2022-08-25T20,RFC,256800,0
2022-08-25T21,RFC,259130,0
2022-08-25T22,RFC,259060,0
2022-08-25T23,RFC,252504,0
2022-08-26T00,RFC,243680,0
2022-08-26T01,RFC,237482,0
2022-08-26T02,RFC,226126,0
2022-08-26T03,RFC,211088,0
2022-08-26T04,RFC,200156,0
2022-08-26T05,RFC,191338,0
2022-08-26T06,RFC,181706,0
2022-08-26T07,RFC,175092,0
2022-08-26T08,RFC,171284,0
2022-08-26T09,RFC,170520,0
2022-08-26T10,RFC,175758,0
2022-08-26T11,RFC,185428,0
2022-08-26T12,RFC,193406,0
2022-08-26T13,RFC,201068,0
2022-08-26T14,RFC,207772,0
2022-08-26T15,RFC,219708,0
2022-08-26T16,RFC,232038,0
2022-08-26T17,RFC,242848,0
2022-08-26T18,RFC,250178,0
2022-08-26T19,RFC,254888,0
2022-08-26T20,RFC,258440,0
2022-08-26T21,RFC,259828,0
2022-08-26T22,RFC,258048,0
2022-08-26T23,RFC,250474,0
2022-08-27T00,RFC,239422,0
2022-08-27T01,RFC,230222,0
2022-08-27T02,RFC,219262,0
2022-08-27T03,RFC,206956,0
2022-08-27T04,RFC,196906,0
2022-08-27T05,RFC,185662,0
2022-08-27T06,RFC,176910,0
2022-08-27T07,RFC,169790,0
2022-08-27T08,RFC,164620,0
2022-08-27T09,RFC,161764,0
2022-08-27T10,RFC,161924,0
2022-08-27T11,RFC,163362,0
2022-08-27T12,RFC,167318,0
2022-08-27T13,RFC,178170,0
2022-08-27T14,RFC,189678,0
2022-08-27T15,RFC,196438,0
2022-08-27T16,RFC,207476,0
2022-08-27T17,RFC,218610,0
2022-08-27T18,RFC,227752,0
2022-08-27T19,RFC,234426,0
2022-08-27T20,RFC,239794,0
2022-08-27T21,RFC,243804,0
2022-08-27T22,RFC,244538,0
2022-08-27T23,RFC,239956,0
2022-08-28T00,RFC,230226,0
2022-08-28T01,RFC,222166,0
2022-08-28T02,RFC,211902,0
2022-08-28T03,RFC,199490,0
2022-08-28T04,RFC,189386,0
2022-08-28T05,RFC,180276,0
2022-08-28T06,RFC,172628,0
2022-08-28T07,RFC,165376,0
2022-08-28T08,RFC,160566,0
2022-08-28T09,RFC,157978,0
2022-08-28T10,RFC,157818,0
2022-08-28T11,RFC,158814,0
2022-08-28T12,RFC,162186,0
2022-08-28T13,RFC,171128,0
2022-08-28T14,RFC,183182,0
2022-08-28T15,RFC,194686,0
2022-08-28T16,RFC,209006,0
2022-08-28T17,RFC,223328,0
2022-08-28T18,RFC,235254,0
2022-08-28T19,RFC,244782,0
2022-08-28T20,RFC,251288,0
2022-08-28T21,RFC,257050,0
2022-08-28T22,RFC,259122,0
2022-08-28T23,RFC,255762,0
2022-08-29T00,RFC,247490,0
2022-08-29T01,RFC,241334,0
2022-08-29T02,RFC,230124,0
2022-08-29T03,RFC,216256,0
2022-08-29T04,RFC,205508,0
2022-08-29T05,RFC,197126,0
2022-08-29T06,RFC,188862,0
2022-08-29T07,RFC,182498,0
2022-08-29T08,RFC,179076,0
2022-08-29T09,RFC,179846,0
2022-08-29T10,RFC,186216,0
2022-08-29T11,RFC,198790,0
2022-08-29T12,RFC,208048,0.044
2022-08-29T13,RFC,218272,0.273
2022-08-29T14,RFC,228318,0.275
2022-08-29T15,RFC,238426,0.276
2022-08-29T16,RFC,249692,0.277
2022-08-29T17,RFC,261944,0.276
2022-08-29T18,RFC,270222,0.072
2022-08-29T19,RFC,272442,0
2022-08-29T20,RFC,274054,0
2022-08-29T21,RFC,276110,0
2022-08-29T22,RFC,276314,0
2022-08-29T23,RFC,270442,0
2022-08-30T00,RFC,259578,0
2022-08-30T01,RFC,251558,0
2022-08-30T02,RFC,237546,0
2022-08-30T03,RFC,221242,0
2022-08-30T04,RFC,208328,0
2022-08-30T05,RFC,198912,0
2022-08-30T06,RFC,189534,0
2022-08-30T07,RFC,182692,0
2022-08-30T08,RFC,179058,0
2022-08-30T09,RFC,179054,0
2022-08-30T10,RFC,185498,0
2022-08-30T11,RFC,197264,0
2022-08-30T12,RFC,204618,0
2022-08-30T13,RFC,209852,0
2022-08-30T14,RFC,215788,0
2022-08-30T15,RFC,224788,0
2022-08-30T16,RFC,235760,0
2022-08-30T17,RFC,245540,0
2022-08-30T18,RFC,253838,0
2022-08-30T19,RFC,258960,0
2022-08-30T20,RFC,261934,0
2022-08-30T21,RFC,261704,0
2022-08-30T22,RFC,258384,0
2022-08-30T23,RFC,250726,0
2022-08-31T00,RFC,241452,0
2022-08-31T01,RFC,233154,0
2022-08-31T02,RFC,220670,0
2022-08-31T03,RFC,205530,0
2022-08-31T04,RFC,195748,0
2022-08-31T05,RFC,186164,0
2022-08-31T06,RFC,177104,0
2022-08-31T07,RFC,170290,0
2022-08-31T08,RFC,166110,0
2022-08-31T09,RFC,165702,0
2022-08-31T10,RFC,170528,0
2022-08-31T11,RFC,180724,0
2022-08-31T12,RFC,187840,0
2022-08-31T13,RFC,193284,0
2022-08-31T14,RFC,199530,0
2022-08-31T15,RFC,204904,0
2022-08-31T16,RFC,211968,0
2022-08-31T17,RFC,219474,0
2022-08-31T18,RFC,227112,0
2022-08-31T19,RFC,233368,0
2022-08-31T20,RFC,238802,0
2022-08-31T21,RFC,244200,0
2022-08-31T22,RFC,245776,0
2022-08-31T23,RFC,241422,0
2022-09-01T00,RFC,230762,0
2022-09-01T01,RFC,222422,0
2022-09-01T02,RFC,210336,0
2022-09-01T03,RFC,196040,0
2022-09-01T04,RFC,185254,0
2022-09-01T05,RFC,175508,0
2022-09-01T06,RFC,166894,0
2022-09-01T07,RFC,160654,0
2022-09-01T08,RFC,157426,0
2022-09-01T09,RFC,157268,0
2022-09-01T10,RFC,162736,0
2022-09-01T11,RFC,171370,0
2022-09-01T12,RFC,178824,0
2022-09-01T13,RFC,186718,0
2022-09-01T14,RFC,194094,0
2022-09-01T15,RFC,200760,0
2022-09-01T16,RFC,210906,0
2022-09-01T17,RFC,221776,0
2022-09-01T18,RFC,232660,0
2022-09-01T19,RFC,240842,0
2022-09-01T20,RFC,248198,0
2022-09-01T21,RFC,254140,0
2022-09-01T22,RFC,255506,0
2022-09-01T23,RFC,250512,0
2022-09-02T00,RFC,238804,0
2022-09-02T01,RFC,229788,0
2022-09-02T02,RFC,216672,0
2022-09-02T03,RFC,201064,0
2022-09-02T04,RFC,189550,0
2022-09-02T05,RFC,179432,0
2022-09-02T06,RFC,170598,0
2022-09-02T07,RFC,163996,0
2022-09-02T08,RFC,160342,0
2022-09-02T09,RFC,159710,0
2022-09-02T10,RFC,163932,0
2022-09-02T11,RFC,172260,0
2022-09-02T12,RFC,178718,0
2022-09-02T13,RFC,185586,0
2022-09-02T14,RFC,191754,0
2022-09-02T15,RFC,198804,0
2022-09-02T16,RFC,207092,0
2022-09-02T17,RFC,217040,0
2022-09-02T18,RFC,226956,0
2022-09-02T19,RFC,234880,0
2022-09-02T20,RFC,241366,0
2022-09-02T21,RFC,245748,0
2022-09-02T22,RFC,245830,0
2022-09-02T23,RFC,238594,0
2022-09-03T00,RFC,227814,0
2022-09-03T01,RFC,220318,0
2022-09-03T02,RFC,209130,0
2022-09-03T03,RFC,196604,0
2022-09-03T04,RFC,185604,0
2022-09-03T05,RFC,176160,0
2022-09-03T06,RFC,168394,0
2022-09-03T07,RFC,162082,0
2022-09-03T08,RFC,158354,0
2022-09-03T09,RFC,156218,0
2022-09-03T10,RFC,156706,0
2022-09-03T11,RFC,158566,0
2022-09-03T12,RFC,161698,0
2022-09-03T13,RFC,170378,0
2022-09-03T14,RFC,180382,0
2022-09-03T15,RFC,188632,0
2022-09-03T16,RFC,197930,0
2022-09-03T17,RFC,207944,0
2022-09-03T18,RFC,215702,0
2022-09-03T19,RFC,222104,0
2022-09-03T20,RFC,226556,0
2022-09-03T21,RFC,228746,0
2022-09-03T22,RFC,227860,0
2022-09-03T23,RFC,222962,0
2022-09-04T00,RFC,214778,0
2022-09-04T01,RFC,208936,0
2022-09-04T02,RFC,200094,0
2022-09-04T03,RFC,190382,0
2022-09-04T04,RFC,181700,0
2022-09-04T05,RFC,173158,0
2022-09-04T06,RFC,166844,0
2022-09-04T07,RFC,161104,0
2022-09-04T08,RFC,156760,0
2022-09-04T09,RFC,154922,0
2022-09-04T10,RFC,154582,0
2022-09-04T11,RFC,155360,0
2022-09-04T12,RFC,158128,0
2022-09-04T13,RFC,165844,0
2022-09-04T14,RFC,176364,0
2022-09-04T15,RFC,183066,0
2022-09-04T16,RFC,192536,0
2022-09-04T17,RFC,202446,0
2022-09-04T18,RFC,210132,0
2022-09-04T19,RFC,215266,0
2022-09-04T20,RFC,219232,0
2022-09-04T21,RFC,221340,0
2022-09-04T22,RFC,221132,0
2022-09-04T23,RFC,216954,0
2022-09-05T00,RFC,210860,0
2022-09-05T01,RFC,206778,0
2022-09-05T02,RFC,198292,0
2022-09-05T03,RFC,188076,0
2022-09-05T04,RFC,180436,0
2022-09-05T05,RFC,172788,0
2022-09-05T06,RFC,166440,0
2022-09-05T07,RFC,161870,0
2022-09-05T08,RFC,158662,0
2022-09-05T09,RFC,156960,0
2022-09-05T10,RFC,157776,0
2022-09-05T11,RFC,160322,0
2022-09-05T12,RFC,161988,0
2022-09-05T13,RFC,168076,0
2022-09-05T14,RFC,175898,0
2022-09-05T15,RFC,184246,0
2022-09-05T16,RFC,194254,0
2022-09-05T17,RFC,202760,0
2022-09-05T18,RFC,209420,0
2022-09-05T19,RFC,213162,0
2022-09-05T20,RFC,214986,0
2022-09-05T21,RFC,216624,0
2022-09-05T22,RFC,216630,0
2022-09-05T23,RFC,213172,0
2022-09-06T00,RFC,210154,0
2022-09-06T01,RFC,207590,0
2022-09-06T02,RFC,199120,0
2022-09-06T03,RFC,189122,0
2022-09-06T04,RFC,180824,0
2022-09-06T05,RFC,174138,0
2022-09-06T06,RFC,168072,0
2022-09-06T07,RFC,164884,0
2022-09-06T08,RFC,163078,0
2022-09-06T09,RFC,164734,0
2022-09-06T10,RFC,171776,0
2022-09-06T11,RFC,184860,0
2022-09-06T12,RFC,192326,0
2022-09-06T13,RFC,195012,0
2022-09-06T14,RFC,198146,0
2022-09-06T15,RFC,202974,0
2022-09-06T16,RFC,208002,0
2022-09-06T17,RFC,213056,0
2022-09-06T18,RFC,218302,0
2022-09-06T19,RFC,221708,0
2022-09-06T20,RFC,223680,0
2022-09-06T21,RFC,225636,0
2022-09-06T22,RFC,225846,0
2022-09-06T23,RFC,222182,0
2022-09-07T00,RFC,217456,0
2022-09-07T01,RFC,214096,0
2022-09-07T02,RFC,204210,0
2022-09-07T03,RFC,191974,0
2022-09-07T04,RFC,183096,0
2022-09-07T05,RFC,174044,0
2022-09-07T06,RFC,167748,0
2022-09-07T07,RFC,162808,0
2022-09-07T08,RFC,160144,0
2022-09-07T09,RFC,160472,0
2022-09-07T10,RFC,166594,0
2022-09-07T11,RFC,178288,0
2022-09-07T12,RFC,184686,0
2022-09-07T13,RFC,189902,0
2022-09-07T14,RFC,191726,0
2022-09-07T15,RFC,193980,0
2022-09-07T16,RFC,198552,0
2022-09-07T17,RFC,202710,0
2022-09-07T18,RFC,207030,0
2022-09-07T19,RFC,209958,0
2022-09-07T20,RFC,212084,0
2022-09-07T21,RFC,214664,0
2022-09-07T22,RFC,214734,0
2022-09-07T23,RFC,211766,0
2022-09-08T00,RFC,207402,0
2022-09-08T01,RFC,203292,0
2022-09-08T02,RFC,193988,0
2022-09-08T03,RFC,182780,0
2022-09-08T04,RFC,174514,0
2022-09-08T05,RFC,166968,0
2022-09-08T06,RFC,160350,0
2022-09-08T07,RFC,155940,0
2022-09-08T08,RFC,153776,0
2022-09-08T09,RFC,154200,0
2022-09-08T10,RFC,160140,0
2022-09-08T11,RFC,170350,0
2022-09-08T12,RFC,177648,0
2022-09-08T13,RFC,183926,0
2022-09-08T14,RFC,187806,0
2022-09-08T15,RFC,189526,0
2022-09-08T16,RFC,194008,0
2022-09-08T17,RFC,199554,0
2022-09-08T18,RFC,205194,0
2022-09-08T19,RFC,210548,0
2022-09-08T20,RFC,215818,0
2022-09-08T21,RFC,221078,0
2022-09-08T22,RFC,223338,0
2022-09-08T23,RFC,219784,0
2022-09-09T00,RFC,212864,0
2022-09-09T01,RFC,207548,0
2022-09-09T02,RFC,196976,0
2022-09-09T03,RFC,185920,0
2022-09-09T04,RFC,175202,0
2022-09-09T05,RFC,165710,0
2022-09-09T06,RFC,158902,0
2022-09-09T07,RFC,153902,0
